order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD102342,CUST9438,processing,2017-03-20 00:00:00,2017-03-20 09:00:00,2017-03-24 09:00:00,2017-03-26 09:00:00,2017-03-26 00:00:00
ORD102343,CUST4711,delivered,2017-06-18 00:00:00,2017-06-18 05:00:00,2017-06-21 05:00:00,2017-06-25 05:00:00,2017-06-25 00:00:00
ORD102344,CUST9004,delivered,2019-03-21 00:00:00,2019-03-22 22:00:00,2019-03-23 22:00:00,2019-03-27 22:00:00,2019-03-26 00:00:00
ORD102345,CUST7274,delivered,2017-06-29 00:00:00,2017-06-30 18:00:00,2017-07-02 18:00:00,2017-07-06 18:00:00,2017-07-08 00:00:00
ORD102346,CUST4864,delivered,2018-09-20 00:00:00,2018-09-21 10:00:00,2018-09-24 10:00:00,2018-09-25 10:00:00,2018-09-27 00:00:00
ORD102347,CUST8833,delivered,2017-09-17 00:00:00,2017-09-18 13:00:00,2017-09-19 13:00:00,2017-09-20 13:00:00,2017-09-23 00:00:00
ORD102348,CUST7788,unavailable,2018-05-01 00:00:00,2018-05-02 09:00:00,2018-05-03 09:00:00,2018-05-05 09:00:00,2018-05-09 00:00:00
ORD102349,CUST1226,delivered,2019-02-11 00:00:00,2019-02-12 01:00:00,2019-02-15 01:00:00,2019-02-18 01:00:00,2019-02-18 00:00:00
ORD102350,CUST1264,delivered,2017-01-05 00:00:00,2017-01-06 18:00:00,2017-01-10 18:00:00,2017-01-12 18:00:00,2017-01-10 00:00:00
ORD102351,CUST1645,processing,2017-10-24 00:00:00,2017-10-25 05:00:00,2017-10-28 05:00:00,2017-10-31 05:00:00,2017-11-02 00:00:00
ORD102352,CUST8544,delivered,2018-09-12 00:00:00,2018-09-13 01:00:00,2018-09-17 01:00:00,2018-09-22 01:00:00,2018-09-20 00:00:00
ORD102353,CUST6569,delivered,2019-05-05 00:00:00,2019-05-05 09:00:00,2019-05-07 09:00:00,2019-05-11 09:00:00,2019-05-11 00:00:00
ORD102354,CUST3990,delivered,2017-12-26 00:00:00,2017-12-26 03:00:00,2017-12-28 03:00:00,2018-01-01 03:00:00,2017-12-31 00:00:00
ORD102355,CUST3504,delivered,2017-04-27 00:00:00,2017-04-27 15:00:00,2017-04-30 15:00:00,2017-05-01 15:00:00,2017-05-05 00:00:00
ORD102356,CUST1587,delivered,2017-12-23 00:00:00,2017-12-23 04:00:00,2017-12-27 04:00:00,2018-01-01 04:00:00,2017-12-29 00:00:00
ORD102357,CUST5079,delivered,2019-04-23 00:00:00,2019-04-24 21:00:00,2019-04-26 21:00:00,2019-05-02 21:00:00,2019-04-28 00:00:00
ORD102358,CUST4348,delivered,2018-03-15 00:00:00,2018-03-16 14:00:00,2018-03-20 14:00:00,2018-03-25 14:00:00,2018-03-24 00:00:00
ORD102359,CUST7299,delivered,2017-11-27 00:00:00,2017-11-27 20:00:00,2017-12-01 20:00:00,2017-12-04 20:00:00,2017-12-03 00:00:00
ORD102360,CUST4831,delivered,2018-06-09 00:00:00,2018-06-09 23:00:00,2018-06-13 23:00:00,2018-06-18 23:00:00,2018-06-17 00:00:00
ORD102361,CUST9381,delivered,2018-10-16 00:00:00,2018-10-17 13:00:00,2018-10-20 13:00:00,2018-10-21 13:00:00,2018-10-21 00:00:00
ORD102362,CUST2715,delivered,2017-07-07 00:00:00,2017-07-08 23:00:00,2017-07-12 23:00:00,2017-07-15 23:00:00,2017-07-14 00:00:00
ORD102363,CUST7450,delivered,2017-10-08 00:00:00,2017-10-08 08:00:00,2017-10-11 08:00:00,2017-10-13 08:00:00,2017-10-13 00:00:00
ORD102364,CUST6433,delivered,2018-05-26 00:00:00,2018-05-27 13:00:00,2018-05-29 13:00:00,2018-06-01 13:00:00,2018-06-03 00:00:00
ORD102365,CUST2098,processing,2018-04-11 00:00:00,2018-04-12 21:00:00,2018-04-14 21:00:00,2018-04-16 21:00:00,2018-04-19 00:00:00
ORD102366,CUST8096,delivered,2017-04-25 00:00:00,2017-04-26 09:00:00,2017-04-27 09:00:00,2017-05-03 09:00:00,2017-05-02 00:00:00
ORD102367,CUST3326,delivered,2017-08-24 00:00:00,2017-08-25 09:00:00,2017-08-26 09:00:00,2017-08-29 09:00:00,2017-09-01 00:00:00
ORD102368,CUST7416,shipped,2017-12-04 00:00:00,2017-12-04 07:00:00,2017-12-06 07:00:00,2017-12-10 07:00:00,2017-12-09 00:00:00
ORD102369,CUST7980,delivered,2018-06-06 00:00:00,2018-06-06 22:00:00,2018-06-10 22:00:00,2018-06-16 22:00:00,2018-06-12 00:00:00
ORD102370,CUST7763,delivered,2017-07-18 00:00:00,2017-07-18 05:00:00,2017-07-22 05:00:00,2017-07-24 05:00:00,2017-07-23 00:00:00
ORD102371,CUST2674,canceled,2019-02-03 00:00:00,2019-02-04 22:00:00,2019-02-06 22:00:00,2019-02-07 22:00:00,2019-02-11 00:00:00
ORD102372,CUST8950,canceled,2017-02-19 00:00:00,2017-02-19 15:00:00,2017-02-21 15:00:00,2017-02-27 15:00:00,2017-02-26 00:00:00
ORD102373,CUST9915,delivered,2017-05-22 00:00:00,2017-05-22 21:00:00,2017-05-23 21:00:00,2017-05-29 21:00:00,2017-05-29 00:00:00
ORD102374,CUST7049,delivered,2019-02-22 00:00:00,2019-02-23 01:00:00,2019-02-27 01:00:00,2019-03-05 01:00:00,2019-03-03 00:00:00
ORD102375,CUST2089,delivered,2018-06-12 00:00:00,2018-06-12 17:00:00,2018-06-14 17:00:00,2018-06-16 17:00:00,2018-06-19 00:00:00
ORD102376,CUST5578,shipped,2018-05-29 00:00:00,2018-05-29 07:00:00,2018-05-30 07:00:00,2018-06-01 07:00:00,2018-06-05 00:00:00
ORD102377,CUST1155,delivered,2018-11-01 00:00:00,2018-11-01 19:00:00,2018-11-02 19:00:00,2018-11-05 19:00:00,2018-11-09 00:00:00
ORD102378,CUST2958,delivered,2017-01-30 00:00:00,2017-01-30 07:00:00,2017-02-03 07:00:00,2017-02-07 07:00:00,2017-02-05 00:00:00
ORD102379,CUST7344,unavailable,2017-03-23 00:00:00,2017-03-24 16:00:00,2017-03-25 16:00:00,2017-03-31 16:00:00,2017-03-29 00:00:00
ORD102380,CUST6779,delivered,2017-01-31 00:00:00,2017-02-01 21:00:00,2017-02-02 21:00:00,2017-02-05 21:00:00,2017-02-08 00:00:00
ORD102381,CUST7144,shipped,2019-01-18 00:00:00,2019-01-19 00:00:00,2019-01-22 00:00:00,2019-01-25 00:00:00,2019-01-25 00:00:00
ORD102382,CUST6063,delivered,2017-11-29 00:00:00,2017-11-29 11:00:00,2017-12-01 11:00:00,2017-12-05 11:00:00,2017-12-04 00:00:00
ORD102383,CUST4830,delivered,2018-10-22 00:00:00,2018-10-23 17:00:00,2018-10-27 17:00:00,2018-10-30 17:00:00,2018-10-28 00:00:00
ORD102384,CUST9831,delivered,2017-06-26 00:00:00,2017-06-26 01:00:00,2017-06-28 01:00:00,2017-07-02 01:00:00,2017-07-04 00:00:00
ORD102385,CUST7659,canceled,2018-01-05 00:00:00,2018-01-06 08:00:00,2018-01-09 08:00:00,2018-01-10 08:00:00,2018-01-10 00:00:00
ORD102386,CUST1441,delivered,2018-07-01 00:00:00,2018-07-02 16:00:00,2018-07-06 16:00:00,2018-07-10 16:00:00,2018-07-08 00:00:00
ORD102387,CUST7040,delivered,2018-06-19 00:00:00,2018-06-20 20:00:00,2018-06-22 20:00:00,2018-06-27 20:00:00,2018-06-27 00:00:00
ORD102388,CUST6925,delivered,2017-04-16 00:00:00,2017-04-16 02:00:00,2017-04-17 02:00:00,2017-04-21 02:00:00,2017-04-22 00:00:00
ORD102389,CUST8358,shipped,2017-04-07 00:00:00,2017-04-07 15:00:00,2017-04-11 15:00:00,2017-04-15 15:00:00,2017-04-12 00:00:00
ORD102390,CUST5628,processing,2017-08-18 00:00:00,2017-08-18 21:00:00,2017-08-21 21:00:00,2017-08-26 21:00:00,2017-08-23 00:00:00
ORD102391,CUST7370,delivered,2017-08-15 00:00:00,2017-08-16 00:00:00,2017-08-17 00:00:00,2017-08-21 00:00:00,2017-08-21 00:00:00
ORD102392,CUST1948,delivered,2018-01-06 00:00:00,2018-01-06 17:00:00,2018-01-09 17:00:00,2018-01-11 17:00:00,2018-01-11 00:00:00
ORD102393,CUST9179,processing,2017-04-10 00:00:00,2017-04-11 23:00:00,2017-04-12 23:00:00,2017-04-15 23:00:00,2017-04-16 00:00:00
ORD102394,CUST7115,delivered,2018-03-21 00:00:00,2018-03-21 09:00:00,2018-03-23 09:00:00,2018-03-26 09:00:00,2018-03-29 00:00:00
ORD102395,CUST1459,delivered,2018-04-13 00:00:00,2018-04-14 11:00:00,2018-04-16 11:00:00,2018-04-17 11:00:00,2018-04-22 00:00:00
ORD102396,CUST8568,delivered,2017-02-24 00:00:00,2017-02-24 20:00:00,2017-02-26 20:00:00,2017-02-27 20:00:00,2017-03-03 00:00:00
ORD102397,CUST5646,canceled,2017-07-14 00:00:00,2017-07-14 19:00:00,2017-07-17 19:00:00,2017-07-22 19:00:00,2017-07-22 00:00:00
ORD102398,CUST1392,delivered,2018-06-04 00:00:00,2018-06-04 18:00:00,2018-06-08 18:00:00,2018-06-10 18:00:00,2018-06-11 00:00:00
ORD102399,CUST2787,delivered,2018-02-28 00:00:00,2018-02-28 20:00:00,2018-03-02 20:00:00,2018-03-03 20:00:00,2018-03-07 00:00:00
ORD102400,CUST8374,delivered,2017-11-11 00:00:00,2017-11-12 06:00:00,2017-11-15 06:00:00,2017-11-18 06:00:00,2017-11-17 00:00:00
ORD102401,CUST2138,delivered,2017-05-08 00:00:00,2017-05-09 16:00:00,2017-05-10 16:00:00,2017-05-11 16:00:00,2017-05-17 00:00:00
ORD102402,CUST5741,delivered,2017-02-01 00:00:00,2017-02-01 01:00:00,2017-02-03 01:00:00,2017-02-04 01:00:00,2017-02-08 00:00:00
ORD102403,CUST8418,delivered,2017-04-03 00:00:00,2017-04-04 00:00:00,2017-04-05 00:00:00,2017-04-09 00:00:00,2017-04-10 00:00:00
ORD102404,CUST7362,delivered,2018-06-03 00:00:00,2018-06-04 00:00:00,2018-06-06 00:00:00,2018-06-07 00:00:00,2018-06-11 00:00:00
ORD102405,CUST3454,delivered,2017-09-15 00:00:00,2017-09-16 23:00:00,2017-09-17 23:00:00,2017-09-22 23:00:00,2017-09-24 00:00:00
ORD102406,CUST4674,delivered,2019-05-03 00:00:00,2019-05-03 19:00:00,2019-05-06 19:00:00,2019-05-09 19:00:00,2019-05-12 00:00:00
ORD102407,CUST2377,shipped,2017-08-08 00:00:00,2017-08-09 06:00:00,2017-08-11 06:00:00,2017-08-16 06:00:00,2017-08-15 00:00:00
ORD102408,CUST7701,canceled,2019-01-22 00:00:00,2019-01-23 02:00:00,2019-01-26 02:00:00,2019-01-31 02:00:00,2019-01-31 00:00:00
ORD102409,CUST3597,shipped,2017-04-16 00:00:00,2017-04-17 18:00:00,2017-04-20 18:00:00,2017-04-26 18:00:00,2017-04-24 00:00:00
ORD102410,CUST1141,delivered,2018-07-02 00:00:00,2018-07-03 20:00:00,2018-07-04 20:00:00,2018-07-06 20:00:00,2018-07-08 00:00:00
ORD102411,CUST3659,delivered,2018-02-20 00:00:00,2018-02-21 14:00:00,2018-02-23 14:00:00,2018-03-01 14:00:00,2018-02-27 00:00:00
ORD102412,CUST5596,delivered,2018-07-11 00:00:00,2018-07-12 05:00:00,2018-07-16 05:00:00,2018-07-22 05:00:00,2018-07-16 00:00:00
ORD102413,CUST6661,processing,2019-03-21 00:00:00,2019-03-21 13:00:00,2019-03-25 13:00:00,2019-03-29 13:00:00,2019-03-28 00:00:00
ORD102414,CUST7142,canceled,2017-11-05 00:00:00,2017-11-05 04:00:00,2017-11-08 04:00:00,2017-11-13 04:00:00,2017-11-12 00:00:00
ORD102415,CUST6626,canceled,2018-01-01 00:00:00,2018-01-02 21:00:00,2018-01-03 21:00:00,2018-01-05 21:00:00,2018-01-07 00:00:00
ORD102416,CUST9787,delivered,2018-06-05 00:00:00,2018-06-05 17:00:00,2018-06-06 17:00:00,2018-06-09 17:00:00,2018-06-10 00:00:00
ORD102417,CUST9472,delivered,2018-04-04 00:00:00,2018-04-05 09:00:00,2018-04-06 09:00:00,2018-04-09 09:00:00,2018-04-09 00:00:00
ORD102418,CUST1423,delivered,2018-08-22 00:00:00,2018-08-22 05:00:00,2018-08-24 05:00:00,2018-08-26 05:00:00,2018-08-27 00:00:00
ORD102419,CUST7999,delivered,2018-01-05 00:00:00,2018-01-06 04:00:00,2018-01-08 04:00:00,2018-01-13 04:00:00,2018-01-11 00:00:00
ORD102420,CUST5249,delivered,2017-11-27 00:00:00,2017-11-28 00:00:00,2017-11-29 00:00:00,2017-12-04 00:00:00,2017-12-06 00:00:00
ORD102421,CUST2750,processing,2018-11-20 00:00:00,2018-11-20 17:00:00,2018-11-24 17:00:00,2018-11-28 17:00:00,2018-11-25 00:00:00
ORD102422,CUST5757,delivered,2018-10-04 00:00:00,2018-10-05 15:00:00,2018-10-09 15:00:00,2018-10-13 15:00:00,2018-10-13 00:00:00
ORD102423,CUST2967,delivered,2018-12-08 00:00:00,2018-12-09 16:00:00,2018-12-11 16:00:00,2018-12-17 16:00:00,2018-12-16 00:00:00
ORD102424,CUST5088,delivered,2017-01-11 00:00:00,2017-01-12 20:00:00,2017-01-13 20:00:00,2017-01-16 20:00:00,2017-01-17 00:00:00
ORD102425,CUST5178,unavailable,2019-03-29 00:00:00,2019-03-30 22:00:00,2019-04-03 22:00:00,2019-04-07 22:00:00,2019-04-07 00:00:00
ORD102426,CUST8789,delivered,2018-05-22 00:00:00,2018-05-22 11:00:00,2018-05-26 11:00:00,2018-05-28 11:00:00,2018-05-27 00:00:00
ORD102427,CUST3946,delivered,2018-02-23 00:00:00,2018-02-23 12:00:00,2018-02-25 12:00:00,2018-02-28 12:00:00,2018-02-28 00:00:00
ORD102428,CUST6394,unavailable,2017-05-02 00:00:00,2017-05-02 13:00:00,2017-05-04 13:00:00,2017-05-09 13:00:00,2017-05-11 00:00:00
ORD102429,CUST8880,delivered,2017-08-23 00:00:00,2017-08-23 08:00:00,2017-08-27 08:00:00,2017-08-30 08:00:00,2017-09-01 00:00:00
ORD102430,CUST6075,delivered,2017-11-27 00:00:00,2017-11-27 01:00:00,2017-11-28 01:00:00,2017-11-29 01:00:00,2017-12-05 00:00:00
ORD102431,CUST8230,delivered,2018-06-27 00:00:00,2018-06-27 09:00:00,2018-07-01 09:00:00,2018-07-04 09:00:00,2018-07-03 00:00:00
ORD102432,CUST2531,delivered,2017-12-14 00:00:00,2017-12-15 04:00:00,2017-12-19 04:00:00,2017-12-23 04:00:00,2017-12-21 00:00:00
ORD102433,CUST3990,canceled,2018-02-16 00:00:00,2018-02-16 02:00:00,2018-02-17 02:00:00,2018-02-19 02:00:00,2018-02-24 00:00:00
ORD102434,CUST8155,shipped,2017-08-12 00:00:00,2017-08-12 14:00:00,2017-08-14 14:00:00,2017-08-19 14:00:00,2017-08-20 00:00:00
ORD102435,CUST5493,delivered,2017-06-02 00:00:00,2017-06-02 13:00:00,2017-06-03 13:00:00,2017-06-08 13:00:00,2017-06-10 00:00:00
ORD102436,CUST1933,delivered,2017-07-31 00:00:00,2017-07-31 02:00:00,2017-08-01 02:00:00,2017-08-05 02:00:00,2017-08-05 00:00:00
ORD102437,CUST2460,delivered,2017-04-02 00:00:00,2017-04-02 04:00:00,2017-04-03 04:00:00,2017-04-07 04:00:00,2017-04-11 00:00:00
ORD102438,CUST3723,delivered,2017-11-27 00:00:00,2017-11-27 12:00:00,2017-11-28 12:00:00,2017-12-02 12:00:00,2017-12-03 00:00:00
ORD102439,CUST1285,delivered,2018-04-12 00:00:00,2018-04-12 10:00:00,2018-04-14 10:00:00,2018-04-15 10:00:00,2018-04-17 00:00:00
ORD102440,CUST1264,delivered,2019-05-10 00:00:00,2019-05-10 03:00:00,2019-05-14 03:00:00,2019-05-16 03:00:00,2019-05-18 00:00:00
ORD102441,CUST7816,delivered,2018-10-03 00:00:00,2018-10-03 04:00:00,2018-10-06 04:00:00,2018-10-07 04:00:00,2018-10-09 00:00:00
ORD102442,CUST2762,canceled,2018-12-10 00:00:00,2018-12-10 06:00:00,2018-12-12 06:00:00,2018-12-16 06:00:00,2018-12-15 00:00:00
ORD102443,CUST1040,delivered,2018-07-08 00:00:00,2018-07-08 23:00:00,2018-07-09 23:00:00,2018-07-11 23:00:00,2018-07-15 00:00:00
ORD102444,CUST6827,delivered,2019-05-28 00:00:00,2019-05-28 05:00:00,2019-06-01 05:00:00,2019-06-05 05:00:00,2019-06-05 00:00:00
ORD102445,CUST9259,delivered,2017-08-16 00:00:00,2017-08-16 03:00:00,2017-08-20 03:00:00,2017-08-22 03:00:00,2017-08-21 00:00:00
ORD102446,CUST1987,canceled,2017-07-13 00:00:00,2017-07-13 10:00:00,2017-07-14 10:00:00,2017-07-19 10:00:00,2017-07-18 00:00:00
ORD102447,CUST8804,delivered,2018-06-14 00:00:00,2018-06-15 19:00:00,2018-06-17 19:00:00,2018-06-18 19:00:00,2018-06-22 00:00:00
ORD102448,CUST8789,delivered,2019-04-25 00:00:00,2019-04-25 19:00:00,2019-04-26 19:00:00,2019-05-02 19:00:00,2019-05-02 00:00:00
ORD102449,CUST6717,delivered,2017-08-31 00:00:00,2017-08-31 14:00:00,2017-09-04 14:00:00,2017-09-08 14:00:00,2017-09-09 00:00:00
ORD102450,CUST4198,shipped,2018-01-24 00:00:00,2018-01-24 21:00:00,2018-01-28 21:00:00,2018-02-01 21:00:00,2018-01-31 00:00:00
ORD102451,CUST6374,delivered,2017-10-03 00:00:00,2017-10-04 19:00:00,2017-10-06 19:00:00,2017-10-09 19:00:00,2017-10-11 00:00:00
ORD102452,CUST5790,canceled,2018-03-26 00:00:00,2018-03-27 04:00:00,2018-03-30 04:00:00,2018-04-05 04:00:00,2018-04-04 00:00:00
ORD102453,CUST8183,processing,2018-10-01 00:00:00,2018-10-01 21:00:00,2018-10-02 21:00:00,2018-10-07 21:00:00,2018-10-06 00:00:00
ORD102454,CUST3524,shipped,2018-08-10 00:00:00,2018-08-11 12:00:00,2018-08-14 12:00:00,2018-08-18 12:00:00,2018-08-17 00:00:00
ORD102455,CUST3479,delivered,2018-07-28 00:00:00,2018-07-29 00:00:00,2018-08-02 00:00:00,2018-08-03 00:00:00,2018-08-04 00:00:00
ORD102456,CUST6154,delivered,2018-04-23 00:00:00,2018-04-24 14:00:00,2018-04-27 14:00:00,2018-05-02 14:00:00,2018-05-02 00:00:00
ORD102457,CUST1778,delivered,2018-04-25 00:00:00,2018-04-25 17:00:00,2018-04-26 17:00:00,2018-04-30 17:00:00,2018-04-30 00:00:00
ORD102458,CUST2492,processing,2017-10-15 00:00:00,2017-10-15 22:00:00,2017-10-16 22:00:00,2017-10-17 22:00:00,2017-10-22 00:00:00
ORD102459,CUST1660,delivered,2018-11-29 00:00:00,2018-11-29 19:00:00,2018-12-03 19:00:00,2018-12-06 19:00:00,2018-12-08 00:00:00
ORD102460,CUST2348,delivered,2018-11-21 00:00:00,2018-11-22 21:00:00,2018-11-24 21:00:00,2018-11-27 21:00:00,2018-11-28 00:00:00
ORD102461,CUST8851,delivered,2018-11-09 00:00:00,2018-11-09 10:00:00,2018-11-11 10:00:00,2018-11-12 10:00:00,2018-11-14 00:00:00
ORD102462,CUST8156,delivered,2018-11-26 00:00:00,2018-11-26 11:00:00,2018-11-30 11:00:00,2018-12-05 11:00:00,2018-12-01 00:00:00
ORD102463,CUST3044,delivered,2018-06-24 00:00:00,2018-06-25 14:00:00,2018-06-26 14:00:00,2018-06-27 14:00:00,2018-06-30 00:00:00
ORD102464,CUST8368,delivered,2017-11-26 00:00:00,2017-11-26 02:00:00,2017-11-28 02:00:00,2017-12-04 02:00:00,2017-12-05 00:00:00
ORD102465,CUST4516,delivered,2018-04-15 00:00:00,2018-04-16 09:00:00,2018-04-19 09:00:00,2018-04-20 09:00:00,2018-04-23 00:00:00
ORD102466,CUST5577,canceled,2019-01-29 00:00:00,2019-01-30 19:00:00,2019-02-03 19:00:00,2019-02-06 19:00:00,2019-02-05 00:00:00
ORD102467,CUST1727,delivered,2019-04-29 00:00:00,2019-04-30 07:00:00,2019-05-03 07:00:00,2019-05-06 07:00:00,2019-05-04 00:00:00
ORD102468,CUST8468,delivered,2018-06-18 00:00:00,2018-06-19 11:00:00,2018-06-20 11:00:00,2018-06-23 11:00:00,2018-06-25 00:00:00
ORD102469,CUST1342,delivered,2018-04-12 00:00:00,2018-04-13 13:00:00,2018-04-15 13:00:00,2018-04-21 13:00:00,2018-04-19 00:00:00
ORD102470,CUST2447,delivered,2018-02-24 00:00:00,2018-02-25 23:00:00,2018-02-26 23:00:00,2018-03-02 23:00:00,2018-03-04 00:00:00
ORD102471,CUST7581,shipped,2018-08-31 00:00:00,2018-09-01 23:00:00,2018-09-04 23:00:00,2018-09-10 23:00:00,2018-09-05 00:00:00
ORD102472,CUST7317,delivered,2017-05-02 00:00:00,2017-05-03 12:00:00,2017-05-04 12:00:00,2017-05-08 12:00:00,2017-05-08 00:00:00
ORD102473,CUST1526,delivered,2019-02-01 00:00:00,2019-02-01 23:00:00,2019-02-02 23:00:00,2019-02-08 23:00:00,2019-02-10 00:00:00
ORD102474,CUST7748,delivered,2019-06-10 00:00:00,2019-06-11 12:00:00,2019-06-15 12:00:00,2019-06-17 12:00:00,2019-06-17 00:00:00
ORD102475,CUST1405,processing,2017-11-04 00:00:00,2017-11-05 16:00:00,2017-11-09 16:00:00,2017-11-13 16:00:00,2017-11-12 00:00:00
ORD102476,CUST8986,delivered,2017-11-30 00:00:00,2017-12-01 15:00:00,2017-12-02 15:00:00,2017-12-07 15:00:00,2017-12-08 00:00:00
ORD102477,CUST4740,shipped,2018-02-24 00:00:00,2018-02-25 02:00:00,2018-03-01 02:00:00,2018-03-06 02:00:00,2018-03-05 00:00:00
ORD102478,CUST2846,delivered,2017-11-22 00:00:00,2017-11-23 01:00:00,2017-11-24 01:00:00,2017-11-27 01:00:00,2017-12-01 00:00:00
ORD102479,CUST2478,delivered,2018-10-11 00:00:00,2018-10-11 17:00:00,2018-10-14 17:00:00,2018-10-20 17:00:00,2018-10-16 00:00:00
ORD102480,CUST1771,delivered,2019-02-28 00:00:00,2019-02-28 15:00:00,2019-03-04 15:00:00,2019-03-05 15:00:00,2019-03-07 00:00:00
ORD102481,CUST6525,canceled,2019-04-12 00:00:00,2019-04-13 13:00:00,2019-04-14 13:00:00,2019-04-17 13:00:00,2019-04-19 00:00:00
ORD102482,CUST9770,delivered,2019-04-24 00:00:00,2019-04-25 21:00:00,2019-04-29 21:00:00,2019-04-30 21:00:00,2019-05-03 00:00:00
ORD102483,CUST1193,unavailable,2018-07-27 00:00:00,2018-07-27 04:00:00,2018-07-28 04:00:00,2018-08-03 04:00:00,2018-08-02 00:00:00
ORD102484,CUST3007,delivered,2017-09-07 00:00:00,2017-09-07 22:00:00,2017-09-11 22:00:00,2017-09-14 22:00:00,2017-09-14 00:00:00
ORD102485,CUST2185,delivered,2017-04-05 00:00:00,2017-04-05 17:00:00,2017-04-07 17:00:00,2017-04-10 17:00:00,2017-04-13 00:00:00
ORD102486,CUST3394,delivered,2017-10-23 00:00:00,2017-10-23 22:00:00,2017-10-24 22:00:00,2017-10-29 22:00:00,2017-11-01 00:00:00
ORD102487,CUST5005,canceled,2017-07-03 00:00:00,2017-07-03 17:00:00,2017-07-05 17:00:00,2017-07-06 17:00:00,2017-07-10 00:00:00
ORD102488,CUST8429,delivered,2017-09-17 00:00:00,2017-09-17 14:00:00,2017-09-18 14:00:00,2017-09-20 14:00:00,2017-09-22 00:00:00
ORD102489,CUST3261,unavailable,2019-03-10 00:00:00,2019-03-10 14:00:00,2019-03-12 14:00:00,2019-03-14 14:00:00,2019-03-19 00:00:00
ORD102490,CUST4736,unavailable,2018-10-29 00:00:00,2018-10-29 17:00:00,2018-10-30 17:00:00,2018-11-02 17:00:00,2018-11-06 00:00:00
ORD102491,CUST7716,processing,2017-07-05 00:00:00,2017-07-05 08:00:00,2017-07-09 08:00:00,2017-07-15 08:00:00,2017-07-10 00:00:00
ORD102492,CUST5875,delivered,2018-02-13 00:00:00,2018-02-14 10:00:00,2018-02-16 10:00:00,2018-02-19 10:00:00,2018-02-22 00:00:00
ORD102493,CUST9921,delivered,2017-03-10 00:00:00,2017-03-11 02:00:00,2017-03-15 02:00:00,2017-03-20 02:00:00,2017-03-19 00:00:00
ORD102494,CUST5378,shipped,2019-04-18 00:00:00,2019-04-19 21:00:00,2019-04-20 21:00:00,2019-04-21 21:00:00,2019-04-25 00:00:00
ORD102495,CUST8815,delivered,2019-02-12 00:00:00,2019-02-13 06:00:00,2019-02-17 06:00:00,2019-02-20 06:00:00,2019-02-17 00:00:00
ORD102496,CUST4451,delivered,2018-09-19 00:00:00,2018-09-19 22:00:00,2018-09-20 22:00:00,2018-09-26 22:00:00,2018-09-28 00:00:00
ORD102497,CUST8616,delivered,2019-05-09 00:00:00,2019-05-09 16:00:00,2019-05-13 16:00:00,2019-05-15 16:00:00,2019-05-17 00:00:00
ORD102498,CUST3800,delivered,2017-01-08 00:00:00,2017-01-09 06:00:00,2017-01-11 06:00:00,2017-01-12 06:00:00,2017-01-13 00:00:00
ORD102499,CUST9333,delivered,2017-09-22 00:00:00,2017-09-22 16:00:00,2017-09-23 16:00:00,2017-09-26 16:00:00,2017-09-29 00:00:00
ORD102500,CUST6410,delivered,2019-02-22 00:00:00,2019-02-23 14:00:00,2019-02-27 14:00:00,2019-02-28 14:00:00,2019-02-28 00:00:00
ORD102501,CUST2455,delivered,2018-04-29 00:00:00,2018-04-30 00:00:00,2018-05-01 00:00:00,2018-05-06 00:00:00,2018-05-08 00:00:00
ORD102502,CUST7892,delivered,2019-01-31 00:00:00,2019-02-01 12:00:00,2019-02-02 12:00:00,2019-02-04 12:00:00,2019-02-06 00:00:00
ORD102503,CUST6808,delivered,2018-09-09 00:00:00,2018-09-10 11:00:00,2018-09-11 11:00:00,2018-09-17 11:00:00,2018-09-18 00:00:00
ORD102504,CUST7796,delivered,2019-02-14 00:00:00,2019-02-14 06:00:00,2019-02-17 06:00:00,2019-02-18 06:00:00,2019-02-21 00:00:00
ORD102505,CUST5796,delivered,2019-01-06 00:00:00,2019-01-06 04:00:00,2019-01-07 04:00:00,2019-01-09 04:00:00,2019-01-13 00:00:00
ORD102506,CUST6093,delivered,2019-04-20 00:00:00,2019-04-20 18:00:00,2019-04-24 18:00:00,2019-04-27 18:00:00,2019-04-27 00:00:00
ORD102507,CUST2325,delivered,2018-01-06 00:00:00,2018-01-06 06:00:00,2018-01-09 06:00:00,2018-01-15 06:00:00,2018-01-13 00:00:00
ORD102508,CUST5976,delivered,2019-02-22 00:00:00,2019-02-23 02:00:00,2019-02-27 02:00:00,2019-03-05 02:00:00,2019-02-27 00:00:00
ORD102509,CUST2159,delivered,2018-11-08 00:00:00,2018-11-09 13:00:00,2018-11-12 13:00:00,2018-11-16 13:00:00,2018-11-13 00:00:00
ORD102510,CUST5650,shipped,2017-03-24 00:00:00,2017-03-25 03:00:00,2017-03-26 03:00:00,2017-03-27 03:00:00,2017-04-02 00:00:00
ORD102511,CUST5987,delivered,2019-03-18 00:00:00,2019-03-19 17:00:00,2019-03-21 17:00:00,2019-03-23 17:00:00,2019-03-23 00:00:00
ORD102512,CUST5697,shipped,2018-10-08 00:00:00,2018-10-08 11:00:00,2018-10-10 11:00:00,2018-10-11 11:00:00,2018-10-17 00:00:00
ORD102513,CUST1340,delivered,2017-07-30 00:00:00,2017-07-31 14:00:00,2017-08-01 14:00:00,2017-08-04 14:00:00,2017-08-04 00:00:00
